app	container_of_app	sessionid	subcategory_of_app	risk_of_app	proto	src_ip	dst_ip
incomplete		493203	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493087	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491812	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493212	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493221	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493090	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493144	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		490428	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493253	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493147	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493259	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		490378	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493120	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491584	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		493179	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		492237	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		492281	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		494407	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		492261	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		492297	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		492286	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493220	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493189	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491838	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493138	unknown	1	tcp	10.50.1.10	10.100.1.3
ping		491535	internet-utility	2	icmp	10.200.1.252	10.50.1.10
ping		493108	internet-utility	2	icmp	10.200.1.166	10.50.1.10
incomplete		492272	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		492248	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		492320	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		492377	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		492260	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		492244	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491837	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		491606	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493124	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493168	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		491868	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		493065	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		492311	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		494424	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		492409	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		492355	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		492284	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493271	unknown	1	tcp	10.200.1.159	10.50.1.10
incomplete		492322	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493289	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		492291	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		492156	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		492315	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		494458	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		491893	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493309	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493092	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		492363	unknown	1	tcp	10.200.1.159	10.50.1.10
incomplete		493349	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		492321	unknown	1	tcp	10.200.1.166	10.50.1.10
